,place_id,name,location_lat,location_lng,types,rating,total_reviews,address,is_amusement_park,is_aquarium,is_art_gallery,is_bowling_alley,is_library,is_movie_theater,is_mosque,is_cafe,is_church,is_night_club,is_park,is_point_of_interest,is_museum,is_restaurant,is_zoo,is_cheap,is_expensive,family,friends,kids,romantic
144,ChIJ892ETnStXkERuhpgZlJ9PRM,Сквер Ершова,55.79180940000001,49.14827620000001,"park,point_of_interest,establishment",4.4,12,"ул. Достоевского, 57, Казань, Респ. Татарстан, Россия, 420097",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1
145,ChIJjdjJkwmyXkERnCu4D8KwdlI,Сквер,55.7781132,49.22296739999999,"park,point_of_interest,establishment",4.8,16,"Казань, Респ. Татарстан, Россия, 420100",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
146,ChIJ_arAvnOtXkERCh7T91pRsXs,Сквер им. Н.Ершова,55.79154499999999,49.1482847,"park,point_of_interest,establishment",4.3,103,"ул. Чехова, 4, Казань, Респ. Татарстан, Россия, 420012",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1
147,ChIJ1RHhnXeuXkERw26j8GT6goA,сквер имени Академика Парина,55.74587330000001,49.1982831,"park,point_of_interest,establishment",4.7,104,"просп. Победы, 15к1, Казань, Респ. Татарстан, Россия, 420138",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0
148,ChIJlZ1vJ5hSWUERbpPmrf2NWGI,Сквер им. А.Н.Туполева,55.8381309,49.0796117,"park,point_of_interest,establishment",4.6,51,"ул. Декабристов, 199, Казань, Респ. Татарстан, Россия, 420039",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1
149,ChIJS_wzS1OsXkERzhRRaVihIJI,Сквер им. Вахитова,55.76690010000001,49.1289313,"park,point_of_interest,establishment",4.5,2,"Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1
150,ChIJfTfZt71SWUERNtDCrOa1yiU,Сквер Тебриз,55.83291510000001,49.078846,"park,point_of_interest,establishment",3.4,25,"ул. Декабристов, 185Б, Казань, Респ. Татарстан, Россия, 420080",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
151,ChIJoY8HHFOtXkERX4nfdgBiVf0,Сквер Школьников,55.82201060000001,49.1173485,"park,point_of_interest,establishment",4.1,28,"Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1
152,ChIJC2g5e0qtXkER2ryd_COF6rY,Сквер,55.8131897,49.0998218,"park,point_of_interest,establishment",4.0,3,"Казань, Респ. Татарстан, Россия, 420066",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1
153,ChIJKYEgyZytXkERvgEsN6ote78,Сквер на Аделя Кутуя,55.7876771,49.17213870000001,"park,point_of_interest,establishment",4.3,12,"Спортивная ул., 14, Казань, Респ. Татарстан, Россия, 420073",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
154,ChIJpT2opxutXkERr5vCS6hMF3Y,Сквер Интернационал,55.78554200000001,49.11291199999999,"park,point_of_interest,establishment",3.0,1,"ул. Лево-Булачная, 48-56, Казань, Респ. Татарстан, Россия, 420021",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
155,ChIJCWCWWsWtXkERkz_04wUF4gQ,Сквер им. Карбышева,55.7557171,49.178938,"park,point_of_interest,establishment",4.5,2,"Казань, Респ. Татарстан, Россия, 420101",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1
156,ChIJ0UNYILuzXkER-7jk8x_HUdM,Сквер им. Павелко В. С.,55.7873098,49.225075200000006,"park,point_of_interest,establishment",5.0,1,"Казань, Респ. Татарстан, Россия, 420100",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
157,ChIJyz2kP3WtXkERCGsrLC4zkco,шахматный сквер,55.7860538,49.15184929999999,"park,point_of_interest,establishment",4.0,36,"ул, ул. Вишневского, 31, Казань, Респ. Татарстан, Россия, 420043",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
158,ChIJUcVPZjmtXkEREeZw3te7OFM,Воскресенская башня Казанского Кремля,55.8017692,49.1070595,"point_of_interest,establishment",4.9,17,"улица Шейнкмана 1 Казань Татарстан Републиц, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
159,ChIJgxT1FzmtXkER8s4dnFase70,Кремлевская Набережная,55.8031624,49.11522739999999,"point_of_interest,establishment",4.8,8580,"ул. Федосеевская, 1, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
160,ChIJIblRFBStXkER68pq-zwGIHk,Фонтан любви,55.7940912,49.12288479999999,"point_of_interest,establishment",4.9,11,"Ленинский сад, ул. Дзержинского, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
161,ChIJtcea22-tXkERZ-QB9cop5w0,Поющие Фонтаны,55.7976796,49.1503946,"point_of_interest,establishment",4.7,216,"Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1
162,ChIJA6_d9TytXkERvLUDkD8Uxhk,Манеж,55.79750799999999,49.1064093,"point_of_interest,establishment",4.6,60,"Кремль, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
163,ChIJv_W9aNpSWUER9QHhnuQ5sjM,Красные ворота,55.815105900000006,49.0580704,"point_of_interest,establishment",4.5,197,"к1, ул. Степана Халтурина, 5, Казань, Респ. Татарстан, Россия, 420032",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
164,ChIJY-GbQxatXkERv2hX9PhgZBY,Александровский Пассаж,55.7942307,49.11551180000001,"point_of_interest,establishment",4.6,18,"ул. Кремлевская, 17/22, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
165,ChIJ00fRyDutXkERMOdWRHzigUw,Тайницкая башня Казанского кремля,55.80118659999999,49.1038373,"point_of_interest,establishment",4.7,49,"ул. Шейнкмана, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
166,ChIJVXv3RRetXkERebCSpM3BgfE,Памятник карете Екатерины II,55.7914807,49.113299100000006,"point_of_interest,establishment",4.7,198,"ул. Баумана, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
167,ChIJ79ugKQWtXkERK_wlyQlmE2I,Фонтаны,55.7838041,49.1187148,"point_of_interest,establishment",4.6,285,"ул. Татарстан, 2, Казань, Респ. Татарстан, Россия, 420056",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
168,ChIJU65BmSGtXkERfc65lagmAVs,Казанский кремль,55.79935620000001,49.1059989,"point_of_interest,establishment",4.9,32139,"Казань, Респ. Татарстан, Россия, 420014",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
169,ChIJ5QAEShGtXkERreY0CAy6RdY,Дом Ушковой,55.79164069999999,49.1210967,"point_of_interest,establishment",4.6,55,"ул. Кремлевская, 33, Казань, Респ. Татарстан, Россия, 420008",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
170,ChIJCTenvg-tXkERDL7NAxUZnBs,Галерея Славы Зайцева,55.78786650000001,49.1214938,"art_gallery,museum,point_of_interest,establishment",4.9,129,"ул. Баумана, 51/50, Казань, Респ. Татарстан, Россия, 420111",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
171,ChIJnctOTKatXkERifNETZLbBKE,Памятник первому трамваю Казани,55.77692,49.1427334,"museum,point_of_interest,establishment",4.7,19,"ул. Петербургская, Казань, Респ. Татарстан, Россия, 420049",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0
172,ChIJk5OcmmetXkERx_K1xoubtcQ,Мост Миллениум,55.8067,49.1432999,"point_of_interest,establishment",4.6,555,"Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
173,ChIJg-PbwhStXkER8tZM6qIstY4,Казанская Ратуша,55.796368,49.1262134,"point_of_interest,establishment",4.7,183,"ул. Карла Маркса, 33, Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1
174,ChIJ5ev-0TytXkERwTgvh2yuoHc,Протока Булак,55.79590379999999,49.10360679999999,"point_of_interest,establishment",5.0,6,"Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
175,ChIJFY6iCD2tXkERScUdnUWEiyE,Памятник М. Джалилю,55.79613739999999,49.1085006,"point_of_interest,establishment",4.8,224,"1 Мая пл., Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
176,ChIJx26QdRCtXkERmZy3i6kl2wY,Музей Социалистического Быта,55.7869724,49.1194925,"museum,point_of_interest,establishment",4.7,555,"ул. Островского, 39/6, Казань, Респ. Татарстан, Россия, 420000",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
177,ChIJ7T9ochetXkERtjnx9BjhYpg,Музей иллюзий,55.791628,49.1135771,"museum,point_of_interest,establishment",4.2,361,"ул. Баумана, 17, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
178,ChIJnTYm9hatXkERGz5nhjKLxtU,Музей Чак Чая,55.7809985,49.11564480000001,"museum,point_of_interest,establishment",4.5,31,"ул. Каюма Насыри, 5, Казань, Респ. Татарстан, Россия, 420021",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
179,ChIJ--I-0GytXkERJb2yYopqbZI,Государственный музей изобразительных искусств Республики Татарстан,55.794951,49.134989,"museum,point_of_interest,establishment",4.4,34,"ул. Карла Маркса, 64, Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
180,ChIJAyglZTytXkERCkWusaUXpEY,Музей естественной истории Татарстана,55.79835550000001,49.1061,"museum,point_of_interest,establishment",4.7,470,"ул. Шейнкмана, 12, Казань, Респ. Татарстан, Россия, 420014",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1
181,ChIJf0J4eQOtXkERnSoU_OOIxXE,Музей Чак-Чака,55.7821057,49.1124591,"museum,point_of_interest,establishment",4.7,597,"ул. Парижской Коммуны, 18, Казань, Респ. Татарстан, Россия, 420021",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
182,ChIJs6lILG2tXkERLr_QyAxon4s,Литературно-мемориальный музей А.М. Горького,55.793626,49.12950439999999,"museum,point_of_interest,establishment",4.6,125,"ул. Максима Горького, 10, Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
183,ChIJV7mCmzutXkERgUuCKIarTSw,Музей оружия Дух Воина,55.7995865,49.1037592,"museum,point_of_interest,establishment",4.6,882,"ул. Шейнкмана, 16/1, Казань, Респ. Татарстан, Россия, 420014",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
184,ChIJV1MeXxCtXkERuB7JYFg0h2o,Музей счастливого детства,55.7881319,49.120642,"museum,point_of_interest,establishment",4.7,202,"ул. Университетская, 9, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
185,ChIJhcmr7hetXkERyKXQ5whEyx4,Музей электричества и молний им. Н. Теслы,55.79318050000001,49.1103331,"museum,point_of_interest,establishment",3.8,69,"ул. Баумана, 7/10, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1
186,ChIJfboR6WytXkER37mK0B39GYw,Дом-Музей Василия Аксенова,55.79541400000001,49.135257,"museum,point_of_interest,establishment",4.6,89,"ул. Карла Маркса, 55/31, Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1
187,ChIJM7HvMUCtXkERe0W3VVJSqcY,Музей 1000-летия Казани,55.8015668,49.1258282,"museum,point_of_interest,establishment",4.6,19,"ул. Пушкина, 86, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
188,ChIJQ07stBCtXkERadCBbrBj_Ug,Музей Константина Васильева,55.79003520000001,49.116484,"museum,point_of_interest,establishment",4.7,213,"ул. Баумана, 29/11, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
189,ChIJeYBRzBatXkERzbDK8x4axVs,Зоологический музей и гербарий им. Э.А. Эверсмана,55.7905929,49.1226581,"museum,point_of_interest,establishment",4.6,16,"ул. Кремлевская, 18, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
190,ChIJK7vNN22tXkERLKsystXlxwg,"Музей Е. А. Боратынского, филиал Национального музея Республики Татарстан",55.7938576,49.13543370000001,"museum,point_of_interest,establishment",4.8,130,"ул. Максима Горького, 25/28, Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
191,ChIJ_cfIThatXkERtaVMQw8w2ZY,Геологический музей им. А. А. Штукенберга,55.7939319,49.11443879999999,"museum,point_of_interest,establishment",3.8,16,"ул. Кремлевская, 4/5, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1
192,ChIJ-eKifTytXkERInudnaXpHkw,Музей исламской культуры,55.798463,49.10511109999999,"museum,point_of_interest,establishment",4.5,33,"ул. Шейнкмана, 13, Казань, Респ. Татарстан, Россия, 420014",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
193,ChIJ-fQ5dT2tXkERWP005KCky98,Национальный музей Республики Татарстан,55.795804,49.109638,"museum,point_of_interest,establishment",4.6,1064,"ул. Кремлевская, 2, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
194,ChIJW0YANAKtXkER1XAp6oKN2XM,Литературный музей Габдуллы Тукая,55.77749870000001,49.1154085,"museum,point_of_interest,establishment",4.6,57,"ул. Габдуллы Тукая, 74, Казань, Респ. Татарстан, Россия, 420021",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1
195,ChIJr0BPeRetXkER3ZzOwPpNnOw,Музей восстания машин,55.79158670000001,49.1119529,"museum,point_of_interest,establishment",4.3,90,"ул. Баумана, 44/8, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1
196,ChIJnXRFrk2tXkERrBvSmZ42Vt0,Picasso,55.817875,49.111164,"restaurant,point_of_interest,food,establishment",4.7,83,"Чистопольская ул., 20А, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1
197,ChIJcT0paLRSWUERccFwzINVvqg,Van Gogh,55.82065600000001,49.09542020000001,"restaurant,point_of_interest,food,establishment",4.6,683,"пр. Ибрагимова, 56а, Казань, Респ. Татарстан, Россия, 420066",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
198,ChIJFS_BbxCtXkERwI5K-vOEuL0,На Крыше,55.7873657,49.1204091,"restaurant,bar,point_of_interest,food,establishment",4.5,1400,"улица Баумана 82 5 этаж, ТЦ Свита Холл, Казань, Респ. Татарстан, Россия, 420000",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
199,ChIJjSC-dRetXkERxPLwzzvdsC8,Твин Пикс,55.79197900000001,49.112868,"restaurant,point_of_interest,food,establishment",4.5,914,"ул. Баумана, 13, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
200,ChIJ5do3gwStXkER_ffa9GNP_fk,Татарская Усадьба,55.7810806,49.1170049,"restaurant,point_of_interest,food,establishment",4.5,959,"ул. Шигабутдина Марджани, 8, Казань, Респ. Татарстан, Россия, 420022",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
201,ChIJlxTm7QitXkERF2HmWk3vtWs,Ресторан Лось и Лосось Казань,55.79099,49.107795,"restaurant,point_of_interest,food,establishment",4.4,223,"ул. Чернышевского, 27, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
202,ChIJu5HroVGtXkERzr8ndrdT2CQ,Ромэйн,55.8180582,49.1228074,"restaurant,point_of_interest,food,establishment",4.7,385,"Чистопольская ул., 40, Казань, Респ. Татарстан, Россия, 420126",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
203,ChIJta9vyRmtXkERrKRdLJ0LQBA,Древняя Бухара,55.7929598,49.1075805,"cafe,restaurant,point_of_interest,food,establishment",4.6,1007,"Право-Булачная ул., 17, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
204,ChIJ_cBYrQetXkERCZME0_bgE9Q,Максимилианс,55.77922299999999,49.129642,"restaurant,point_of_interest,food,establishment",4.3,1237,"Спартаковская ул., 6, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
205,ChIJDZ7JIgetXkERclOOFMFc-eI,Пашмир,55.7768121,49.12739269999999,"restaurant,point_of_interest,food,establishment",4.6,386,"ул. Хади Такташа, 30, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
206,ChIJVbEPlquyXkER44MQ2lfC2OI,Family,55.82754170000001,49.1355104,"restaurant,point_of_interest,food,establishment",4.4,493,"пр. Хусаина Ямашева, 76, Казань, Респ. Татарстан, Россия, 420126",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
207,ChIJ86Bh3RetXkER9igFwff2tfo,Кремлин,55.7938002,49.1099768,"restaurant,point_of_interest,food,establishment",4.5,126,"Профсоюзная ул., 4, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1
208,ChIJrYd18hetXkEREtTXirqPYdM,Урюк,55.7928872,49.1099627,"restaurant,point_of_interest,food,establishment",4.3,898,"Сибирские номера, ул. Баумана, 36, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
209,ChIJ8aMwT7xSWUERpcHG5qX9ouM,старый город,55.832041,49.080856,"restaurant,point_of_interest,food,establishment",4.6,272,"ул. Декабристов, 156, Казань, Респ. Татарстан, Россия, 420080",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
210,ChIJXXgLqACtXkERtdZOUVNrU2c,Пир,55.7744061,49.1271859,"restaurant,point_of_interest,food,establishment",4.7,137,"ул. Хади Такташа, 54а, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
211,ChIJIQuxYhitXkERG4Su5zHqk7M,Чайхона №1,55.7916134,49.1044148,"restaurant,point_of_interest,food,establishment",4.5,585,"Московская ул., 20, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
212,ChIJPwIB8BetXkERXfmC9arnhtA,Hemingway,55.79298739999999,49.1097601,"restaurant,point_of_interest,food,establishment",4.7,199,"Сибирские номера, ул. Баумана, 36, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
213,ChIJFQhK8XStXkERtoeK3q1uAr0,Хинкальная,55.7882963,49.1508687,"restaurant,point_of_interest,food,establishment",4.6,740,"ул. Достоевского, 53А, Казань, Респ. Татарстан, Россия, 420043",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
214,ChIJkY6_CxmtXkERUlkebUZn5zg,Мацони,55.7888601,49.1082577,"restaurant,point_of_interest,food,establishment",4.7,208,"Московская ул., 35, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
215,ChIJoX6SJTmtXkERWJYe62dlv7c,Ля Фамилия,55.80228879999999,49.1106881,"restaurant,point_of_interest,food,establishment",4.5,379,"ул. Федосеевская, 1, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
216,ChIJF6ITJK2tXkERcl0NNpsBGxU,Казанский зооботанический сад,55.766059,49.132997,"zoo,park,point_of_interest,establishment",3.8,2865,"ул. Хади Такташа, 112, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0
217,ChIJCTenvg-tXkERQ_jbZaPLwLQ,Удивительный зоопарк,55.78538,49.12647399999999,"zoo,point_of_interest,establishment",4.1,154,"ул. Петербургская, д. 9, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
218,ChIJY_oiuRCtXkERVw5GoWCntdg,Контактный зоопарк,55.78947210000001,49.1176279,"zoo,point_of_interest,establishment",4.4,186,"ул. Баумана, 35, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1
